"","Installed Capacity (MWelec)","tech","Ref ID","Date","run","broad_status","broad_status_start","passed_planning","passed_planning_time","passed_planning_time_wk","passed_planning_date","passed_connection","passed_connection_time","passed_connection_time_wk","passed_connection_date","passed_construction","passed_construction_time","passed_construction_time_wk","passed_construction_date"
"132",1,"Solar Photovoltaics",6105,2029-03-01,1,"Completed","Planning",FALSE,5443200,9,2029-05-03,TRUE,528,75.4285714285714,2030-10-13,TRUE,2419200,4,2030-11-10
"133",10,"Solar Photovoltaics",5435,2029-03-01,1,"Completed","Planning",TRUE,57542400,95.1428571428572,2030-12-27,TRUE,420,60,2032-02-20,TRUE,6825600,11.2857142857143,2032-05-09
"134",2,"Wind Onshore",4953,2029-04-01,1,"Completed","Planning",FALSE,126403200,209,2033-04-03,TRUE,2308,329.714285714286,2039-07-29,TRUE,41126400,68,2040-11-16
"135",3,"Wind Onshore",5896,2029-04-01,1,"Completed","Planning",TRUE,38188800,63.1428571428571,2030-06-17,TRUE,3297,471,2039-06-27,TRUE,31536000,52.1428571428571,2040-06-26
"136",NA,"Wind Onshore",9676,2029-04-01,1,"Completed","Planning",TRUE,43545600,72,2030-08-18,TRUE,1691,241.571428571429,2035-04-05,TRUE,54259200,89.7142857142857,2036-12-23
"137",0.2,"Solar Photovoltaics",7903,2029-04-01,1,"Completed","Planning",FALSE,72057600,119.142857142857,2031-07-14,TRUE,646,92.2857142857143,2033-04-20,TRUE,2419200,4,2033-05-18
"138",13,"Solar Photovoltaics",6007,2029-04-01,1,"Completed","Planning",TRUE,27993600,46.2857142857143,2030-02-19,TRUE,401,57.2857142857143,2031-03-27,TRUE,5616000,9.28571428571429,2031-05-31
"139",2,"Wind Onshore",4813,2029-05-01,1,"Completed","Planning",FALSE,26179200,43.2857142857143,2030-02-28,TRUE,1816,259.428571428571,2035-02-18,TRUE,33609600,55.5714285714286,2036-03-13
"140",NA,"Wind Onshore",9676,2029-05-01,1,"Completed","Planning",TRUE,47520000,78.5714285714286,2030-11-02,TRUE,480,68.5714285714286,2032-02-25,TRUE,32745600,54.1428571428571,2033-03-10
"141",8.5,"Solar Photovoltaics",5952,2029-05-01,1,"Completed","Planning",TRUE,27993600,46.2857142857143,2030-03-21,TRUE,313,44.7142857142857,2031-01-28,TRUE,5788800,9.57142857142857,2031-04-05
"142",0.25,"Wind Onshore",8279,2029-06-01,1,"Completed","Planning",TRUE,91065600,150.571428571429,2032-04-20,FALSE,1549,221.285714285714,2036-07-17,TRUE,36892800,61,2037-09-17
"143",0.2,"Wind Onshore",7392,2029-06-01,1,"Completed","Planning",TRUE,10540800,17.4285714285714,2029-10-01,FALSE,640,91.4285714285714,2031-07-03,TRUE,29635200,49,2032-06-10
"144",6.4,"Solar Photovoltaics",5977,2029-06-01,1,"Completed","Planning",TRUE,9849600,16.2857142857143,2029-09-23,TRUE,563,80.4285714285714,2031-04-09,TRUE,27648000,45.7142857142857,2032-02-23
"145",NA,"Wind Onshore",16547,2029-07-01,1,"Completed","Planning",TRUE,158630400,262.285714285714,2034-07-11,TRUE,66,9.42857142857143,2034-09-15,TRUE,32745600,54.1428571428571,2035-09-29
"146",2,"Wind Onshore",3712,2029-07-01,1,"Completed","Planning",TRUE,115689600,191.285714285714,2033-03-01,TRUE,687,98.1428571428571,2035-01-17,TRUE,28857600,47.7142857142857,2035-12-17
"147",NA,"Wind Onshore",18442,2029-07-01,1,"Completed","Planning",TRUE,62553600,103.428571428571,2031-06-25,TRUE,66,9.42857142857143,2031-08-30,TRUE,46828800,77.4285714285714,2033-02-22
"148",2,"Solar Photovoltaics",16445,2029-07-01,1,"Completed","Planning",TRUE,25920000,42.8571428571429,2030-04-27,TRUE,563,80.4285714285714,2031-11-11,TRUE,6825600,11.2857142857143,2032-01-29
"149",1,"Solar Photovoltaics",6105,2029-07-01,1,"Completed","Planning",TRUE,20217600,33.4285714285714,2030-02-20,TRUE,513,73.2857142857143,2031-07-18,TRUE,12960000,21.4285714285714,2031-12-15
"150",0.9,"Wind Onshore",13670,2029-08-01,1,"Completed","Planning",FALSE,43200000,71.4285714285714,2030-12-14,TRUE,1,0.142857142857143,2030-12-15,TRUE,59356800,98.1428571428572,2032-11-01
"151",15,"Wind Onshore",4173,2029-08-01,1,"Completed","Planning",TRUE,146534400,242.285714285714,2034-03-24,TRUE,2308,329.714285714286,2040-07-18,TRUE,78883200,130.428571428571,2043-01-17
"152",24,"Wind Onshore",4301,2029-08-01,1,"Completed","Planning",TRUE,146620800,242.428571428571,2034-03-25,FALSE,422,60.2857142857143,2035-05-21,TRUE,34732800,57.4285714285714,2036-06-26
"153",4.1,"Solar Photovoltaics",5201,2029-08-01,1,"Completed","Planning",FALSE,16848000,27.8571428571429,2030-02-12,TRUE,261,37.2857142857143,2030-10-31,TRUE,5788800,9.57142857142857,2031-01-06
"154",12.5,"Wind Onshore",4559,2029-09-01,1,"Completed","Planning",TRUE,27216000,45,2030-07-13,TRUE,2131,304.428571428571,2036-05-13,TRUE,5270400,8.71428571428572,2036-07-13
"155",0.2,"Wind Onshore",7809,2029-09-01,1,"Completed","Planning",TRUE,26784000,44.2857142857143,2030-07-08,TRUE,1069,152.714285714286,2033-06-11,TRUE,32745600,54.1428571428571,2034-06-25
"156",1,"Wind Onshore",7650,2029-09-01,1,"Completed","Planning",TRUE,42681600,70.5714285714286,2031-01-08,TRUE,986,140.857142857143,2033-09-20,TRUE,29635200,49,2034-08-29
"157",39.5,"Solar Photovoltaics",6829,2029-09-01,1,"Completed","Planning",FALSE,21513600,35.5714285714286,2030-05-08,TRUE,646,92.2857142857143,2032-02-13,TRUE,6825600,11.2857142857143,2032-05-02
"158",0.3,"Wind Onshore",7633,2029-10-01,1,"Completed","Planning",TRUE,25315200,41.8571428571429,2030-07-21,FALSE,3281,468.714285714286,2039-07-15,TRUE,30067200,49.7142857142857,2040-06-27
"159",NA,"Wind Onshore",16629,2029-10-01,1,"Completed","Planning",TRUE,244944000,405,2037-07-06,TRUE,1428,204,2041-06-03,TRUE,31536000,52.1428571428571,2042-06-03
"160",6.5,"Solar Photovoltaics",1789,2029-10-01,1,"Completed","Planning",TRUE,20217600,33.4285714285714,2030-05-23,TRUE,494,70.5714285714286,2031-09-29,TRUE,2419200,4,2031-10-27
"161",0.3,"Solar Photovoltaics",16620,2029-10-01,1,"Completed","Planning",TRUE,12182400,20.1428571428571,2030-02-19,FALSE,313,44.7142857142857,2030-12-29,TRUE,2419200,4,2031-01-26
"162",NA,"Wind Onshore",18443,2029-11-01,1,"Completed","Planning",TRUE,60134400,99.4285714285714,2031-09-28,TRUE,1127,161,2034-10-29,TRUE,5270400,8.71428571428572,2034-12-29
"163",2,"Wind Onshore",3712,2029-11-01,1,"Completed","Planning",TRUE,35942400,59.4285714285714,2030-12-22,TRUE,940,134.285714285714,2033-07-19,TRUE,31536000,52.1428571428571,2034-07-19
"164",3.8,"Solar Photovoltaics",1350,2029-11-01,1,"Completed","Planning",TRUE,29116800,48.1428571428571,2030-10-04,FALSE,513,73.2857142857143,2032-02-29,TRUE,8640000,14.2857142857143,2032-06-08
"165",NA,"Solar Photovoltaics",17312,2029-11-01,1,"Completed","Planning",TRUE,36806400,60.8571428571429,2031-01-01,FALSE,495,70.7142857142857,2032-05-10,TRUE,6825600,11.2857142857143,2032-07-28
"166",27.6,"Wind Onshore",4058,2029-12-01,1,"Completed","Planning",TRUE,149817600,247.714285714286,2034-08-31,TRUE,3267,466.714285714286,2043-08-11,TRUE,38534400,63.7142857142857,2044-10-30
"167",4.7,"Wind Onshore",2866,2029-12-01,1,"Completed","Planning",TRUE,32054400,53,2030-12-07,TRUE,1623,231.857142857143,2035-05-18,TRUE,15638400,25.8571428571429,2035-11-15
"168",25.7,"Solar Photovoltaics",4954,2029-12-01,1,"Completed","Planning",TRUE,21513600,35.5714285714286,2030-08-07,TRUE,568,81.1428571428571,2032-02-26,TRUE,22809600,37.7142857142857,2032-11-16
"169",NA,"Wind Onshore",8876,2030-01-01,1,"Completed","Planning",TRUE,62467200,103.285714285714,2031-12-25,TRUE,2150,307.142857142857,2037-11-13,TRUE,36892800,61,2039-01-14
"170",NA,"Wind Onshore",8867,2030-01-01,1,"Completed","Planning",FALSE,19526400,32.2857142857143,2030-08-15,TRUE,947,135.285714285714,2033-03-19,TRUE,36806400,60.8571428571429,2034-05-19
"171",0.3,"Wind Onshore",7495,2030-01-01,1,"Completed","Planning",TRUE,140745600,232.714285714286,2034-06-18,TRUE,630,90,2036-03-09,TRUE,37584000,62.1428571428571,2037-05-18
"172",0.3,"Wind Onshore",7535,2030-01-01,1,"Completed","Planning",TRUE,50112000,82.8571428571429,2031-08-04,TRUE,1127,161,2034-09-04,TRUE,21427200,35.4285714285714,2035-05-10
"173",5,"Solar Photovoltaics",5205,2030-01-01,1,"Completed","Planning",TRUE,2678400,4.42857142857143,2030-02-01,TRUE,313,44.7142857142857,2030-12-11,TRUE,20217600,33.4285714285714,2031-08-02
"174",2.5,"Solar Photovoltaics",16454,2030-01-01,1,"Completed","Planning",FALSE,20304000,33.5714285714286,2030-08-24,TRUE,420,60,2031-10-18,TRUE,2419200,4,2031-11-15
"175",0.25,"Wind Onshore",8868,2030-02-01,1,"Completed","Planning",FALSE,92534400,153,2033-01-07,FALSE,940,134.285714285714,2035-08-05,TRUE,31536000,52.1428571428571,2036-08-04
"176",1.5,"Wind Onshore",7213,2030-02-01,1,"Completed","Planning",FALSE,64800000,107.142857142857,2032-02-21,FALSE,40,5.71428571428571,2032-04-01,TRUE,15638400,25.8571428571429,2032-09-29
"177",11.5,"Wind Onshore",4902,2030-02-01,1,"Completed","Planning",TRUE,21254400,35.1428571428571,2030-10-05,TRUE,3297,471,2039-10-15,TRUE,46828800,77.4285714285714,2041-04-09
"178",14,"Wind Onshore",8106,2030-02-01,1,"Completed","Planning",TRUE,75254400,124.428571428571,2032-06-21,TRUE,1542,220.285714285714,2036-09-10,TRUE,15811200,26.1428571428571,2037-03-12
"179",4.9,"Solar Photovoltaics",6121,2030-02-01,1,"Completed","Planning",TRUE,15292800,25.2857142857143,2030-07-28,TRUE,513,73.2857142857143,2031-12-23,TRUE,2419200,4,2032-01-20
"180",2,"Solar Photovoltaics",16445,2030-02-01,1,"Completed","Planning",TRUE,16934400,28,2030-08-16,TRUE,503,71.8571428571428,2032-01-01,TRUE,8899200,14.7142857142857,2032-04-13
"181",NA,"Wind Onshore",16349,2030-03-01,1,"Completed","Planning",TRUE,129254400,213.714285714286,2034-04-05,TRUE,687,98.1428571428571,2036-02-21,TRUE,32140800,53.1428571428571,2037-02-27
"182",NA,"Wind Onshore",9676,2030-03-01,1,"Completed","Planning",TRUE,26956800,44.5714285714286,2031-01-07,FALSE,752,107.428571428571,2033-01-28,TRUE,78883200,130.428571428571,2035-07-30
"183",9,"Wind Onshore",4725,2030-03-01,1,"Completed","Planning",FALSE,35942400,59.4285714285714,2031-04-21,TRUE,303,43.2857142857143,2032-02-18,TRUE,50716800,83.8571428571429,2033-09-27
"184",6,"Solar Photovoltaics",4724,2030-03-01,1,"Completed","Planning",FALSE,20304000,33.5714285714286,2030-10-22,TRUE,646,92.2857142857143,2032-07-29,TRUE,5097600,8.42857142857143,2032-09-26
"185",8.5,"Solar Photovoltaics",5952,2030-03-01,1,"Completed","Planning",TRUE,13392000,22.1428571428571,2030-08-03,FALSE,494,70.5714285714286,2031-12-10,TRUE,11318400,18.7142857142857,2032-04-19
"186",0.3,"Wind Onshore",8135,2030-04-01,1,"Completed","Planning",TRUE,30067200,49.7142857142857,2031-03-15,TRUE,2295,327.857142857143,2037-06-26,TRUE,23673600,39.1428571428571,2038-03-27
"187",13.8,"Wind Onshore",4108,2030-04-01,1,"Completed","Planning",TRUE,50284800,83.1428571428572,2031-11-04,TRUE,640,91.4285714285714,2033-08-05,TRUE,36806400,60.8571428571429,2034-10-05
"188",25,"Wind Onshore",4534,2030-04-01,1,"Completed","Planning",TRUE,46828800,77.4285714285714,2031-09-25,TRUE,240,34.2857142857143,2032-05-22,TRUE,15638400,25.8571428571429,2032-11-19
"189",6.7,"Solar Photovoltaics",5463,2030-04-01,1,"Completed","Planning",TRUE,10368000,17.1428571428571,2030-07-30,TRUE,494,70.5714285714286,2031-12-06,TRUE,5097600,8.42857142857143,2032-02-03
"190",1,"Solar Photovoltaics",14123,2030-04-01,1,"Completed","Planning",TRUE,12528000,20.7142857142857,2030-08-24,TRUE,646,92.2857142857143,2032-05-31,TRUE,6307200,10.4285714285714,2032-08-12
"191",0.225,"Wind Onshore",15365,2030-05-01,1,"Completed","Planning",TRUE,27216000,45,2031-03-12,FALSE,2159,308.428571428571,2037-02-07,TRUE,52531200,86.8571428571429,2038-10-08
"192",1.7,"Wind Onshore",3716,2030-05-01,1,"Completed","Planning",TRUE,146620800,242.428571428571,2034-12-23,TRUE,736,105.142857142857,2036-12-28,TRUE,32140800,53.1428571428571,2038-01-04
"193",51,"Wind Onshore",2794,2030-05-01,1,"Completed","Planning",FALSE,22896000,37.8571428571429,2031-01-21,FALSE,932,133.142857142857,2033-08-10,TRUE,34300800,56.7142857142857,2034-09-11
"194",NA,"Solar Photovoltaics",16716,2030-05-01,1,"Completed","Planning",TRUE,14601600,24.1428571428571,2030-10-17,TRUE,272,38.8571428571429,2031-07-16,TRUE,2419200,4,2031-08-13
"195",25.2,"Solar Photovoltaics",5443,2030-05-01,1,"Completed","Planning",FALSE,17020800,28.1428571428571,2030-11-14,TRUE,495,70.7142857142857,2032-03-23,TRUE,5702400,9.42857142857143,2032-05-28
"196",15,"Wind Onshore",4156,2030-06-01,1,"Completed","Planning",TRUE,44409600,73.4285714285714,2031-10-28,TRUE,414,59.1428571428571,2032-12-15,TRUE,5270400,8.71428571428572,2033-02-14
"197",10,"Wind Onshore",2888,2030-06-01,1,"Completed","Planning",TRUE,23932800,39.5714285714286,2031-03-05,TRUE,640,91.4285714285714,2032-12-04,TRUE,23673600,39.1428571428571,2033-09-04
"198",0.2,"Wind Onshore",6812,2030-06-01,1,"Completed","Planning",TRUE,220147200,364,2037-05-23,TRUE,2131,304.428571428571,2043-03-24,TRUE,44323200,73.2857142857143,2044-08-18
"199",4.1,"Solar Photovoltaics",6325,2030-06-01,1,"Completed","Planning",FALSE,57542400,95.1428571428572,2032-03-28,TRUE,779,111.285714285714,2034-05-16,TRUE,9849600,16.2857142857143,2034-09-07
"200",2.5,"Solar Photovoltaics",16454,2030-06-01,1,"Completed","Planning",TRUE,16848000,27.8571428571429,2030-12-13,FALSE,495,70.7142857142857,2032-04-21,TRUE,8899200,14.7142857142857,2032-08-02
"201",20,"Wind Onshore",3253,2030-07-01,1,"Completed","Planning",TRUE,50112000,82.8571428571429,2032-02-01,TRUE,2251,321.571428571429,2038-04-01,TRUE,14428800,23.8571428571429,2038-09-15
"202",2,"Wind Onshore",4813,2030-07-01,1,"Completed","Planning",TRUE,36288000,60,2031-08-25,TRUE,3281,468.714285714286,2040-08-18,TRUE,15811200,26.1428571428571,2041-02-17
"203",0.25,"Wind Onshore",8279,2030-07-01,1,"Completed","Planning",TRUE,28598400,47.2857142857143,2031-05-28,TRUE,2339,334.142857142857,2037-10-22,TRUE,-12268800,-20.2857142857143,2037-06-02
"204",25.2,"Solar Photovoltaics",5443,2030-07-01,1,"Completed","Planning",TRUE,5443200,9,2030-09-02,TRUE,494,70.5714285714286,2032-01-09,TRUE,2419200,4,2032-02-06
"205",0.7,"Solar Photovoltaics",17115,2030-07-01,1,"Completed","Planning",TRUE,9676800,16,2030-10-21,TRUE,272,38.8571428571429,2031-07-20,TRUE,20217600,33.4285714285714,2032-03-10
"206",17.5,"Wind Onshore",4238,2030-08-01,1,"Completed","Planning",TRUE,75254400,124.428571428571,2032-12-19,TRUE,2646,378,2040-03-18,TRUE,59356800,98.1428571428572,2042-02-03
"207",23.1,"Wind Onshore",4561,2030-08-01,1,"Completed","Planning",TRUE,26784000,44.2857142857143,2031-06-07,TRUE,2295,327.857142857143,2037-09-18,TRUE,41126400,68,2039-01-07
"208",0.25,"Wind Onshore",9675,2030-08-01,1,"Completed","Planning",FALSE,104630400,173,2033-11-24,TRUE,818,116.857142857143,2036-02-20,TRUE,21427200,35.4285714285714,2036-10-25
"209",13.5,"Solar Photovoltaics",2236,2030-08-01,1,"Completed","Planning",FALSE,12182400,20.1428571428571,2030-12-20,TRUE,486,69.4285714285714,2032-04-19,TRUE,22809600,37.7142857142857,2033-01-08
"210",1,"Solar Photovoltaics",7744,2030-08-01,1,"Completed","Planning",TRUE,9676800,16,2030-11-21,TRUE,513,73.2857142857143,2032-04-17,TRUE,2419200,4,2032-05-15
"211",0.25,"Wind Onshore",8266,2030-09-01,1,"Completed","Planning",TRUE,4233600,7,2030-10-20,TRUE,640,91.4285714285714,2032-07-21,TRUE,17193600,28.4285714285714,2033-02-05
"212",13.8,"Wind Onshore",4237,2030-09-01,1,"Completed","Planning",TRUE,44409600,73.4285714285714,2032-01-28,TRUE,1595,227.857142857143,2036-06-10,TRUE,30067200,49.7142857142857,2037-05-24
"213",NA,"Wind Onshore",18380,2030-09-01,1,"Completed","Planning",TRUE,125452800,207.428571428571,2034-08-23,TRUE,1620,231.428571428571,2039-01-29,TRUE,-12268800,-20.2857142857143,2038-09-09
"214",25.2,"Solar Photovoltaics",5443,2030-09-01,1,"Completed","Planning",TRUE,57542400,95.1428571428572,2032-06-28,TRUE,563,80.4285714285714,2034-01-12,TRUE,6825600,11.2857142857143,2034-04-01
"215",6.5,"Solar Photovoltaics",5450,2030-09-01,1,"Completed","Planning",TRUE,25488000,42.1428571428571,2031-06-23,TRUE,486,69.4285714285714,2032-10-21,TRUE,20217600,33.4285714285714,2033-06-12
"216",13.8,"Wind Onshore",3934,2030-10-01,1,"Completed","Planning",FALSE,9590400,15.8571428571429,2031-01-20,FALSE,1620,231.428571428571,2035-06-28,TRUE,12614400,20.8571428571429,2035-11-21
"217",51,"Wind Onshore",2794,2030-10-01,1,"Completed","Planning",TRUE,9763200,16.1428571428571,2031-01-22,TRUE,66,9.42857142857143,2031-03-29,TRUE,33609600,55.5714285714286,2032-04-21
"218",1,"Solar Photovoltaics",14123,2030-10-01,1,"Completed","Planning",TRUE,17020800,28.1428571428571,2031-04-16,FALSE,495,70.7142857142857,2032-08-23,TRUE,8899200,14.7142857142857,2032-12-04
"219",4.9,"Solar Photovoltaics",6002,2030-10-01,1,"Completed","Planning",TRUE,5443200,9,2030-12-03,FALSE,513,73.2857142857143,2032-04-29,TRUE,12960000,21.4285714285714,2032-09-26
"220",0.225,"Wind Onshore",13991,2030-11-01,1,"Completed","Planning",TRUE,231120000,382.142857142857,2038-02-27,TRUE,3281,468.714285714286,2047-02-21,TRUE,27388800,45.2857142857143,2048-01-04
"221",NA,"Wind Onshore",18380,2030-11-01,1,"Completed","Planning",TRUE,75254400,124.428571428571,2033-03-21,TRUE,239,34.1428571428571,2033-11-15,TRUE,26352000,43.5714285714286,2034-09-16
"222",50,"Solar Photovoltaics",6012,2030-11-01,1,"Completed","Planning",FALSE,15292800,25.2857142857143,2031-04-27,TRUE,779,111.285714285714,2033-06-14,TRUE,5788800,9.57142857142857,2033-08-20
"223",29.9,"Solar Photovoltaics",16337,2030-11-01,1,"Completed","Planning",TRUE,12787200,21.1428571428571,2031-03-29,TRUE,568,81.1428571428571,2032-10-17,TRUE,6307200,10.4285714285714,2032-12-29
"224",0.3,"Wind Onshore",7647,2030-12-01,1,"Completed","Planning",TRUE,19353600,32,2031-07-13,FALSE,1889,269.857142857143,2036-09-13,TRUE,27388800,45.2857142857143,2037-07-27
"225",23.5,"Wind Onshore",4297,2030-12-01,1,"Completed","Planning",TRUE,125452800,207.428571428571,2034-11-22,TRUE,1620,231.428571428571,2039-04-30,TRUE,30067200,49.7142857142857,2040-04-12
"226",6,"Solar Photovoltaics",4724,2030-12-01,1,"Completed","Planning",TRUE,20304000,33.5714285714286,2031-07-24,TRUE,646,92.2857142857143,2033-04-30,TRUE,22809600,37.7142857142857,2034-01-19
"227",21.8,"Solar Photovoltaics",5184,2030-12-01,1,"Completed","Planning",TRUE,20304000,33.5714285714286,2031-07-24,TRUE,313,44.7142857142857,2032-06-01,TRUE,22377600,37,2033-02-15
"228",21,"Wind Onshore",6439,2031-01-01,1,"Completed","Planning",TRUE,125798400,208,2034-12-27,TRUE,240,34.2857142857143,2035-08-24,TRUE,17193600,28.4285714285714,2036-03-10
"229",2.3,"Wind Onshore",2721,2031-01-01,1,"Completed","Planning",TRUE,119923200,198.285714285714,2034-10-20,TRUE,986,140.857142857143,2037-07-02,TRUE,26265600,43.4285714285714,2038-05-02
"230",24,"Wind Onshore",4301,2031-01-01,1,"Completed","Planning",FALSE,46656000,77.1428571428572,2032-06-24,TRUE,1549,221.285714285714,2036-09-20,TRUE,33696000,55.7142857142857,2037-10-15
"231",0.3,"Wind Onshore",7667,2031-01-01,1,"Completed","Planning",FALSE,22723200,37.5714285714286,2031-09-21,TRUE,1127,161,2034-10-22,TRUE,14428800,23.8571428571429,2035-04-07
"232",30,"Wind Onshore",4151,2031-01-01,1,"Completed","Planning",TRUE,64800000,107.142857142857,2033-01-20,TRUE,1406,200.857142857143,2036-11-26,TRUE,28944000,47.8571428571429,2037-10-27
"233",5.9,"Solar Photovoltaics",4884,2031-01-01,1,"Completed","Planning",TRUE,40435200,66.8571428571429,2032-04-13,TRUE,387,55.2857142857143,2033-05-05,TRUE,6307200,10.4285714285714,2033-07-17
"234",10,"Solar Photovoltaics",5435,2031-01-01,1,"Completed","Planning",FALSE,29116800,48.1428571428571,2031-12-04,TRUE,401,57.2857142857143,2033-01-08,TRUE,6825600,11.2857142857143,2033-03-28
"235",6,"Solar Photovoltaics",4724,2031-01-01,1,"Completed","Planning",TRUE,20822400,34.4285714285714,2031-08-30,TRUE,420,60,2032-10-23,TRUE,5097600,8.42857142857143,2032-12-21
"236",NA,"Wind Onshore",17425,2031-02-01,1,"Completed","Planning",TRUE,89164800,147.428571428571,2033-11-29,FALSE,1466,209.428571428571,2037-12-04,TRUE,41126400,68,2039-03-25
"237",0.25,"Wind Onshore",8874,2031-02-01,1,"Completed","Planning",TRUE,35942400,59.4285714285714,2032-03-23,TRUE,932,133.142857142857,2034-10-11,TRUE,52531200,86.8571428571429,2036-06-10
"238",28.5,"Wind Onshore",4795,2031-02-01,1,"Completed","Planning",FALSE,42249600,69.8571428571429,2032-06-04,TRUE,1895,270.714285714286,2037-08-12,TRUE,31536000,52.1428571428571,2038-08-12
"239",0.3,"Wind Onshore",7833,2031-02-01,1,"Completed","Planning",FALSE,100915200,166.857142857143,2034-04-14,TRUE,1127,161,2037-05-15,TRUE,32745600,54.1428571428571,2038-05-29
"240",NA,"Wind Onshore",8262,2031-02-01,1,"Completed","Planning",TRUE,62553600,103.428571428571,2033-01-25,TRUE,932,133.142857142857,2035-08-15,TRUE,52531200,86.8571428571429,2037-04-14
"241",4.9,"Solar Photovoltaics",6002,2031-02-01,1,"Completed","Planning",TRUE,12528000,20.7142857142857,2031-06-26,TRUE,486,69.4285714285714,2032-10-24,TRUE,4665600,7.71428571428571,2032-12-17
"242",NA,"Solar Photovoltaics",17312,2031-02-01,1,"Completed","Planning",TRUE,9936000,16.4285714285714,2031-05-27,TRUE,486,69.4285714285714,2032-09-24,TRUE,10281600,17,2033-01-21
