"","Development Status (short)","Installed Capacity (MWelec)","Ref ID","Planning","Connection","Construction","date","passed_planning_date","passed_connection_date","passed_construction_date","Date","tech","broad_status","broad_status_start","passed_planning","passed_planning_time","passed_planning_time_wk","passed_connection","passed_connection_time","passed_connection_time_wk","passed_construction","passed_construction_time","passed_construction_time_wk","run"
"542","Application Submitted",0.25,18394,NA,NA,NA,2025-01-29,2026-09-01,2031-02-10,2032-12-28,2025-01-29,"Wind Onshore","Completed","Planning",TRUE,50112000,82.8571428571429,TRUE,1623,231.857142857143,TRUE,59356800,98.1428571428572,3
"543","Application Submitted",NA,18442,NA,NA,NA,2025-02-13,2028-03-10,2032-02-06,2033-10-06,2025-02-13,"Wind Onshore","Completed","Planning",TRUE,96854400,160.142857142857,TRUE,1428,204,TRUE,52531200,86.8571428571429,3
"544","Application Submitted",NA,18443,NA,NA,NA,2025-02-17,2027-09-21,2031-12-27,2032-12-04,2025-02-17,"Wind Onshore","Completed","Planning",TRUE,81734400,135.142857142857,TRUE,1558,222.571428571429,TRUE,29635200,49,3
"545","Application Submitted",NA,18444,NA,NA,NA,2025-02-17,2025-06-19,2032-09-16,2033-07-30,2025-02-17,"Wind Onshore","Completed","Planning",FALSE,10540800,17.4285714285714,TRUE,2646,378,TRUE,27388800,45.2857142857143,3
"546","Application Submitted",0.2,18445,NA,NA,NA,2025-02-26,2025-12-25,2026-10-24,2027-09-24,2025-02-26,"Wind Onshore","Completed","Planning",FALSE,26092800,43.1428571428571,FALSE,303,43.2857142857143,TRUE,28944000,47.8571428571429,3
"547","Awaiting Construction",9.2,4149,353980800,NA,NA,2007-10-02,2018-12-20,2021-04-28,2022-04-05,2007-10-02,"Wind Onshore","Completed","Connection",TRUE,353980800,585.285714285714,FALSE,860,122.857142857143,TRUE,29548800,48.8571428571429,4
"548","Awaiting Construction",24,4301,143510400,NA,NA,2013-11-27,2018-06-15,2023-03-21,2024-04-26,2013-11-27,"Wind Onshore","Completed","Connection",TRUE,143510400,237.285714285714,TRUE,1740,248.571428571429,TRUE,34732800,57.4285714285714,4
"549","Awaiting Construction",13.8,4564,224121600,NA,NA,2010-12-09,2018-01-15,2022-06-21,2023-05-30,2010-12-09,"Wind Onshore","Completed","Connection",TRUE,224121600,370.571428571429,TRUE,1618,231.142857142857,TRUE,29635200,49,4
"550","Awaiting Construction",12.6,4565,220147200,NA,NA,2012-08-23,2019-08-15,2021-11-10,2023-03-26,2012-08-23,"Wind Onshore","Completed","Connection",TRUE,220147200,364,TRUE,818,116.857142857143,TRUE,43286400,71.5714285714286,4
"551","Awaiting Construction",25,6024,72057600,NA,NA,2016-02-10,2018-05-24,2019-04-02,2019-11-22,2016-02-10,"Solar Photovoltaics","Completed","Connection",TRUE,72057600,119.142857142857,TRUE,313,44.7142857142857,TRUE,20217600,33.4285714285714,4
"552","Awaiting Construction",20.7,6096,81043200,NA,NA,2015-10-13,2018-05-08,2022-10-12,2024-01-31,2015-10-13,"Wind Onshore","Completed","Connection",TRUE,81043200,134,FALSE,1618,231.142857142857,TRUE,41126400,68,4
"553","Awaiting Construction",36.3,6143,152236800,NA,NA,2016-05-19,2021-03-16,2023-07-17,2024-12-11,2016-05-19,"Wind Onshore","Completed","Connection",TRUE,152236800,251.714285714286,TRUE,853,121.857142857143,TRUE,44323200,73.2857142857143,4
"554","Awaiting Construction",2.3,6154,68774400,NA,NA,2016-06-15,2018-08-20,2019-04-17,2020-07-06,2016-06-15,"Wind Onshore","Completed","Connection",TRUE,68774400,113.714285714286,TRUE,240,34.2857142857143,TRUE,38534400,63.7142857142857,4
"555","Awaiting Construction",29.7,6562,89164800,NA,NA,2018-02-19,2020-12-17,2026-11-06,2027-05-06,2018-02-19,"Wind Onshore","Completed","Connection",TRUE,89164800,147.428571428571,FALSE,2150,307.142857142857,TRUE,15638400,25.8571428571429,4
"556","Awaiting Construction",4.8,6646,26092800,NA,NA,2018-06-19,2019-04-17,2019-12-12,2021-04-03,2018-06-19,"Wind Onshore","Completed","Connection",TRUE,26092800,43.1428571428571,TRUE,239,34.1428571428571,TRUE,41299200,68.2857142857143,4
"557","Awaiting Construction",0.3,6774,16416000,NA,NA,2018-12-10,2019-06-18,2023-04-24,2023-11-09,2018-12-10,"Wind Onshore","Completed","Connection",TRUE,16416000,27.1428571428571,TRUE,1406,200.857142857143,TRUE,17193600,28.4285714285714,4
"558","Awaiting Construction",23.1,6790,27043200,NA,NA,2018-10-04,2019-08-13,2023-08-18,2026-02-16,2018-10-04,"Wind Onshore","Completed","Connection",TRUE,27043200,44.7142857142857,TRUE,1466,209.428571428571,TRUE,78883200,130.428571428571,4
"559","Awaiting Construction",0.3,6801,51926400,NA,NA,2017-08-04,2019-03-28,2020-05-15,2021-06-16,2017-08-04,"Wind Onshore","Completed","Connection",TRUE,51926400,85.8571428571429,TRUE,414,59.1428571428571,TRUE,34300800,56.7142857142857,4
"560","Awaiting Construction",0.2,6812,12614400,NA,NA,2018-12-07,2019-05-02,2020-02-29,2021-02-28,2018-12-07,"Wind Onshore","Completed","Connection",TRUE,12614400,20.8571428571429,TRUE,303,43.2857142857143,TRUE,31536000,52.1428571428571,4
"561","Awaiting Construction",1.5,7213,35510400,NA,NA,2018-11-21,2020-01-06,2029-01-15,2030-06-12,2018-11-21,"Wind Onshore","Completed","Connection",TRUE,35510400,58.7142857142857,FALSE,3297,471,TRUE,44323200,73.2857142857143,4
"562","Awaiting Construction",0.2,7271,18748800,NA,NA,2019-02-07,2019-09-12,2022-04-09,2023-06-02,2019-02-07,"Wind Onshore","Completed","Connection",TRUE,18748800,31,TRUE,940,134.285714285714,TRUE,36201600,59.8571428571429,4
"563","Awaiting Construction",0.3,7289,36288000,NA,NA,2019-01-25,2020-03-20,2024-12-24,2025-11-21,2019-01-25,"Wind Onshore","Completed","Connection",TRUE,36288000,60,TRUE,1740,248.571428571429,TRUE,28684800,47.4285714285714,4
"564","Awaiting Construction",0.5,7329,53827200,NA,NA,2018-12-18,2020-09-01,2020-11-06,2021-04-22,2018-12-18,"Wind Onshore","Completed","Connection",TRUE,53827200,89,TRUE,66,9.42857142857143,TRUE,14428800,23.8571428571429,4
"565","Awaiting Construction",0.3,7346,141264000,NA,NA,2019-05-30,2023-11-20,2025-08-11,2027-09-05,2019-05-30,"Wind Onshore","Completed","Connection",TRUE,141264000,233.571428571429,FALSE,630,90,TRUE,65232000,107.857142857143,4
"566","Awaiting Construction",0.5,7354,28684800,NA,NA,2019-05-24,2020-04-20,2025-01-24,2025-11-24,2019-05-24,"Wind Onshore","Completed","Connection",TRUE,28684800,47.4285714285714,TRUE,1740,248.571428571429,TRUE,26265600,43.4285714285714,4
"567","Awaiting Construction",0.7,7367,81734400,NA,NA,2019-05-20,2021-12-21,2024-07-10,2026-08-04,2019-05-20,"Wind Onshore","Completed","Connection",TRUE,81734400,135.142857142857,FALSE,932,133.142857142857,TRUE,65232000,107.857142857143,4
"568","Awaiting Construction",0.3,7387,43200000,NA,NA,2019-05-13,2020-09-24,2025-02-28,2026-03-14,2019-05-13,"Wind Onshore","Completed","Connection",TRUE,43200000,71.4285714285714,TRUE,1618,231.142857142857,TRUE,32745600,54.1428571428571,4
"569","Awaiting Construction",0.2,7392,62467200,NA,NA,2019-05-01,2021-04-23,2023-03-11,2024-06-29,2019-05-01,"Wind Onshore","Completed","Connection",TRUE,62467200,103.285714285714,TRUE,687,98.1428571428571,TRUE,41126400,68,4
"570","Awaiting Construction",46.8,7406,17625600,NA,NA,2018-09-25,2019-04-17,2025-02-15,2026-01-15,2018-09-25,"Wind Onshore","Completed","Connection",TRUE,17625600,29.1428571428571,TRUE,2131,304.428571428571,TRUE,28857600,47.7142857142857,4
"571","Awaiting Construction",0.3,7407,4233600,NA,NA,2019-03-12,2019-04-30,2022-03-04,2022-12-22,2019-03-12,"Wind Onshore","Completed","Connection",TRUE,4233600,7,TRUE,1039,148.428571428571,TRUE,25315200,41.8571428571429,4
"572","Awaiting Construction",0.3,7436,50112000,NA,NA,2019-03-07,2020-10-07,2023-11-08,2024-02-07,2019-03-07,"Wind Onshore","Completed","Connection",TRUE,50112000,82.8571428571429,TRUE,1127,161,TRUE,7862400,13,4
"573","Awaiting Construction",0.3,7445,9072000,NA,NA,2019-03-11,2019-06-24,2025-04-24,2025-12-07,2019-03-11,"Wind Onshore","Completed","Connection",TRUE,9072000,15,FALSE,2131,304.428571428571,TRUE,19612800,32.4285714285714,4
"574","Awaiting Construction",28,7489,99273600,NA,NA,2019-08-13,2022-10-05,2028-08-05,2029-11-24,2019-08-13,"Wind Onshore","Completed","Connection",TRUE,99273600,164.142857142857,TRUE,2131,304.428571428571,TRUE,41126400,68,4
"575","Awaiting Construction",0.3,7494,66528000,NA,NA,2019-08-21,2021-09-29,2025-08-27,2026-07-27,2019-08-21,"Wind Onshore","Completed","Connection",TRUE,66528000,110,FALSE,1428,204,TRUE,28857600,47.7142857142857,4
"576","Awaiting Construction",0.3,7504,49593600,NA,NA,2019-08-15,2021-03-11,2022-12-11,2024-06-05,2019-08-15,"Wind Onshore","Completed","Connection",TRUE,49593600,82,FALSE,640,91.4285714285714,TRUE,46828800,77.4285714285714,4
"577","Awaiting Construction",20,7543,83548800,NA,NA,2019-07-09,2022-03-02,2027-05-04,2027-05-04,2019-07-09,"Wind Onshore","Completed","Connection",TRUE,83548800,138.142857142857,TRUE,1889,269.857142857143,TRUE,0,0,4
"578","Awaiting Construction",0.3,7545,50284800,NA,NA,2019-07-02,2021-02-03,2022-03-24,2023-04-30,2019-07-02,"Wind Onshore","Completed","Connection",TRUE,50284800,83.1428571428572,FALSE,414,59.1428571428571,TRUE,34732800,57.4285714285714,4
"579","Awaiting Construction",0.2,7560,9590400,NA,NA,2019-06-14,2019-10-03,2022-09-06,2023-08-06,2019-06-14,"Wind Onshore","Completed","Connection",TRUE,9590400,15.8571428571429,TRUE,1069,152.714285714286,TRUE,28857600,47.7142857142857,4
"580","Awaiting Construction",0.2,7563,146966400,NA,NA,2019-06-07,2024-02-02,2030-06-29,2032-02-06,2019-06-07,"Wind Onshore","Completed","Connection",TRUE,146966400,243,TRUE,2339,334.142857142857,TRUE,50716800,83.8571428571429,4
"581","Awaiting Construction",0.3,7603,30153600,NA,NA,2019-11-27,2020-11-10,2021-09-09,2022-03-09,2019-11-27,"Wind Onshore","Completed","Connection",TRUE,30153600,49.8571428571429,TRUE,303,43.2857142857143,TRUE,15638400,25.8571428571429,4
"582","Awaiting Construction",0.3,7612,26956800,NA,NA,2019-11-25,2020-10-02,2020-11-11,2021-11-25,2019-11-25,"Wind Onshore","Completed","Connection",TRUE,26956800,44.5714285714286,TRUE,40,5.71428571428571,TRUE,32745600,54.1428571428571,4
"583","Awaiting Construction",0.3,7615,36806400,NA,NA,2019-11-20,2021-01-19,2023-08-24,2024-10-23,2019-11-20,"Wind Onshore","Completed","Connection",TRUE,36806400,60.8571428571429,TRUE,947,135.285714285714,TRUE,36806400,60.8571428571429,4
"584","Awaiting Construction",0.3,7627,30326400,NA,NA,2019-11-12,2020-10-28,2025-06-15,2026-04-15,2019-11-12,"Wind Onshore","Completed","Connection",TRUE,30326400,50.1428571428571,TRUE,1691,241.571428571429,TRUE,26265600,43.4285714285714,4
"585","Awaiting Construction",0.3,7633,29721600,NA,NA,2019-11-06,2020-10-15,2026-12-14,2029-06-14,2019-11-06,"Wind Onshore","Completed","Connection",TRUE,29721600,49.1428571428571,TRUE,2251,321.571428571429,TRUE,78883200,130.428571428571,4
"586","Awaiting Construction",0.25,7635,46828800,NA,NA,2019-10-29,2021-04-23,2027-09-18,2028-08-18,2019-10-29,"Wind Onshore","Completed","Connection",TRUE,46828800,77.4285714285714,TRUE,2339,334.142857142857,TRUE,28944000,47.8571428571429,4
"587","Awaiting Construction",0.5,7639,29894400,NA,NA,2019-11-01,2020-10-12,2022-12-30,2024-08-08,2019-11-01,"Wind Onshore","Completed","Connection",TRUE,29894400,49.4285714285714,TRUE,809,115.571428571429,TRUE,50716800,83.8571428571429,4
"588","Awaiting Construction",10,7640,27302400,NA,NA,2019-10-14,2020-08-25,2024-08-30,2025-08-08,2019-10-14,"Wind Onshore","Completed","Connection",TRUE,27302400,45.1428571428571,TRUE,1466,209.428571428571,TRUE,29635200,49,4
"589","Awaiting Construction",0.2,7643,33782400,NA,NA,2019-10-18,2020-11-12,2026-01-20,2026-07-22,2019-10-18,"Wind Onshore","Completed","Connection",TRUE,33782400,55.8571428571429,FALSE,1895,270.714285714286,TRUE,15811200,26.1428571428571,4
"590","Awaiting Construction",0.3,7644,16416000,NA,NA,2019-10-23,2020-04-30,2023-06-15,2024-07-08,2019-10-23,"Wind Onshore","Completed","Connection",TRUE,16416000,27.1428571428571,TRUE,1141,163,TRUE,33609600,55.5714285714286,4
"591","Awaiting Construction",0.3,7645,16416000,NA,NA,2019-10-23,2020-04-30,2022-05-06,2022-12-19,2019-10-23,"Wind Onshore","Completed","Connection",TRUE,16416000,27.1428571428571,FALSE,736,105.142857142857,TRUE,19612800,32.4285714285714,4
"592","Awaiting Construction",0.3,7647,11491200,NA,NA,2019-10-15,2020-02-25,2022-05-14,2022-10-28,2019-10-15,"Wind Onshore","Completed","Connection",TRUE,11491200,19,FALSE,809,115.571428571429,TRUE,14428800,23.8571428571429,4
"593","Awaiting Construction",1,7650,22896000,NA,NA,2019-10-17,2020-07-08,2023-02-10,2023-08-10,2019-10-17,"Wind Onshore","Completed","Connection",TRUE,22896000,37.8571428571429,FALSE,947,135.285714285714,TRUE,15638400,25.8571428571429,4
"594","Awaiting Construction",0.5,7651,42681600,NA,NA,2019-10-14,2021-02-19,2025-05-11,2026-12-19,2019-10-14,"Wind Onshore","Completed","Connection",TRUE,42681600,70.5714285714286,TRUE,1542,220.285714285714,TRUE,50716800,83.8571428571429,4
"595","Awaiting Construction",0.3,7664,14083200,NA,NA,2019-09-25,2020-03-06,2022-10-02,2022-12-03,2019-09-25,"Wind Onshore","Completed","Connection",TRUE,14083200,23.2857142857143,TRUE,940,134.285714285714,TRUE,5356800,8.85714285714286,4
"596","Awaiting Construction",0.3,7680,23932800,NA,NA,2019-09-12,2020-06-15,2020-07-25,2021-11-19,2019-09-12,"Wind Onshore","Completed","Connection",TRUE,23932800,39.5714285714286,TRUE,40,5.71428571428571,TRUE,41644800,68.8571428571429,4
"597","Awaiting Construction",0.3,7719,40953600,NA,NA,2020-03-13,2021-06-30,2024-03-13,2026-04-07,2020-03-13,"Wind Onshore","Completed","Connection",TRUE,40953600,67.7142857142857,FALSE,987,141,TRUE,65232000,107.857142857143,4
"598","Awaiting Construction",0.3,7768,27907200,NA,NA,2019-12-11,2020-10-29,2023-01-16,2023-11-05,2019-12-11,"Wind Onshore","Completed","Connection",TRUE,27907200,46.1428571428571,TRUE,809,115.571428571429,TRUE,25315200,41.8571428571429,4
"599","Awaiting Construction",0.3,7777,29030400,NA,NA,2020-02-14,2021-01-15,2025-01-20,2026-01-20,2020-02-14,"Wind Onshore","Completed","Connection",TRUE,29030400,48,TRUE,1466,209.428571428571,TRUE,31536000,52.1428571428571,4
"600","Awaiting Construction",0.3,7779,32054400,NA,NA,2020-02-14,2021-02-19,2023-04-03,2024-01-02,2020-02-14,"Wind Onshore","Completed","Connection",TRUE,32054400,53,FALSE,773,110.428571428571,TRUE,23673600,39.1428571428571,4
"601","Awaiting Construction",0.3,7805,23587200,NA,NA,2020-01-24,2020-10-23,2025-05-09,2026-10-04,2020-01-24,"Wind Onshore","Completed","Connection",TRUE,23587200,39,TRUE,1659,237,TRUE,44323200,73.2857142857143,4
"602","Awaiting Construction",0.2,7809,38188800,NA,NA,2020-01-20,2021-04-06,2025-07-12,2025-12-26,2020-01-20,"Wind Onshore","Completed","Connection",TRUE,38188800,63.1428571428571,TRUE,1558,222.571428571429,TRUE,14428800,23.8571428571429,4
"603","Awaiting Construction",0.3,7833,22723200,NA,NA,2019-12-20,2020-09-08,2021-05-06,2021-07-07,2019-12-20,"Wind Onshore","Completed","Connection",TRUE,22723200,37.5714285714286,TRUE,240,34.2857142857143,TRUE,5356800,8.85714285714286,4
"604","Awaiting Construction",0.3,7920,83980800,NA,NA,2020-03-20,2022-11-17,2028-10-15,2030-02-05,2020-03-20,"Wind Onshore","Completed","Connection",TRUE,83980800,138.857142857143,FALSE,2159,308.428571428571,TRUE,41299200,68.2857142857143,4
"605","Awaiting Construction",0.3,7931,67737600,NA,NA,2020-05-06,2022-06-29,2026-12-03,2027-11-03,2020-05-06,"Wind Onshore","Completed","Connection",TRUE,67737600,112,FALSE,1618,231.142857142857,TRUE,28944000,47.8571428571429,4
"606","Awaiting Construction",0.3,7935,84672000,NA,NA,2020-03-12,2022-11-17,2023-01-22,2024-05-12,2020-03-12,"Wind Onshore","Completed","Connection",TRUE,84672000,140,TRUE,66,9.42857142857143,TRUE,41126400,68,4
"607","Awaiting Construction",0.3,7964,30153600,NA,NA,2020-03-19,2021-03-03,2022-04-10,2022-10-26,2020-03-19,"Wind Onshore","Completed","Connection",TRUE,30153600,49.8571428571429,TRUE,403,57.5714285714286,TRUE,17193600,28.4285714285714,4
"608","Awaiting Construction",0.3,8042,50025600,NA,NA,2020-08-27,2022-03-29,2025-03-02,2026-07-16,2020-08-27,"Wind Onshore","Completed","Connection",TRUE,50025600,82.7142857142857,TRUE,1069,152.714285714286,TRUE,43286400,71.5714285714286,4
"609","Awaiting Construction",0.2,8077,5356800,NA,NA,2020-08-07,2020-10-08,2023-08-13,2025-04-12,2020-08-07,"Wind Onshore","Completed","Connection",TRUE,5356800,8.85714285714286,TRUE,1039,148.428571428571,TRUE,52531200,86.8571428571429,4
"610","Awaiting Construction",0.3,8083,42076800,NA,NA,2020-08-06,2021-12-06,2026-09-11,2028-01-25,2020-08-06,"Wind Onshore","Completed","Connection",TRUE,42076800,69.5714285714286,TRUE,1740,248.571428571429,TRUE,43286400,71.5714285714286,4
"611","Awaiting Construction",14,8106,44064000,NA,NA,2020-07-23,2021-12-15,2027-02-16,2028-01-25,2020-07-23,"Wind Onshore","Completed","Connection",TRUE,44064000,72.8571428571429,TRUE,1889,269.857142857143,TRUE,29635200,49,4
"612","Awaiting Construction",0.3,8135,56851200,NA,NA,2020-06-17,2022-04-06,2024-07-02,2025-06-15,2020-06-17,"Wind Onshore","Completed","Connection",TRUE,56851200,94,FALSE,818,116.857142857143,TRUE,30067200,49.7142857142857,4
"613","Awaiting Construction",NA,8200,21254400,NA,NA,2020-11-02,2021-07-06,2024-03-18,2025-02-13,2020-11-02,"Wind Onshore","Completed","Connection",TRUE,21254400,35.1428571428571,TRUE,986,140.857142857143,TRUE,28684800,47.4285714285714,4
"614","Awaiting Construction",0.25,8231,47779200,NA,NA,2020-10-20,2022-04-26,2024-11-28,2025-06-15,2020-10-20,"Wind Onshore","Completed","Connection",TRUE,47779200,79,FALSE,947,135.285714285714,TRUE,17193600,28.4285714285714,4
"615","Awaiting Construction",0.25,8232,18403200,NA,NA,2020-10-16,2021-05-17,2022-06-19,2023-11-14,2020-10-16,"Wind Onshore","Completed","Connection",TRUE,18403200,30.4285714285714,FALSE,398,56.8571428571429,TRUE,44323200,73.2857142857143,4
"616","Awaiting Construction",0.25,8236,5702400,NA,NA,2020-10-12,2020-12-17,2023-04-26,2024-01-13,2020-10-12,"Wind Onshore","Completed","Connection",TRUE,5702400,9.42857142857143,TRUE,860,122.857142857143,TRUE,22636800,37.4285714285714,4
"617","Awaiting Construction",0.25,8237,28598400,NA,NA,2020-10-05,2021-09-01,2024-08-05,2024-10-06,2020-10-05,"Wind Onshore","Completed","Connection",TRUE,28598400,47.2857142857143,TRUE,1069,152.714285714286,TRUE,5356800,8.85714285714286,4
"618","Awaiting Construction",0.25,8258,106790400,NA,NA,2020-12-21,2024-05-10,2026-07-28,2026-09-27,2020-12-21,"Wind Onshore","Completed","Connection",TRUE,106790400,176.571428571429,FALSE,809,115.571428571429,TRUE,5270400,8.71428571428572,4
"619","Awaiting Construction",0.25,8266,42249600,NA,NA,2020-12-22,2022-04-25,2027-06-27,2027-10-06,2020-12-22,"Wind Onshore","Completed","Connection",TRUE,42249600,69.8571428571429,TRUE,1889,269.857142857143,TRUE,8726400,14.4285714285714,4
"620","Awaiting Construction",0.25,8273,30067200,NA,NA,2020-12-24,2021-12-07,2026-11-27,2027-11-05,2020-12-24,"Wind Onshore","Completed","Connection",TRUE,30067200,49.7142857142857,TRUE,1816,259.428571428571,TRUE,29635200,49,4
"621","Awaiting Construction",0.25,8279,106790400,NA,NA,2020-12-21,2024-05-10,2026-05-16,2026-10-30,2020-12-21,"Wind Onshore","Completed","Connection",TRUE,106790400,176.571428571429,FALSE,736,105.142857142857,TRUE,14428800,23.8571428571429,4
"622","Awaiting Construction",0.4,8422,27216000,NA,NA,2021-01-20,2021-12-01,2022-07-28,2023-04-28,2021-01-20,"Wind Onshore","Completed","Connection",TRUE,27216000,45,TRUE,239,34.1428571428571,TRUE,23673600,39.1428571428571,4
"623","Awaiting Construction",0.15,8431,15292800,NA,NA,2021-01-26,2021-07-22,2023-10-18,2023-12-19,2021-01-26,"Wind Onshore","Completed","Connection",TRUE,15292800,25.2857142857143,TRUE,818,116.857142857143,TRUE,5356800,8.85714285714286,4
"624","Awaiting Construction",NA,8867,44409600,NA,NA,2021-02-09,2022-07-08,2027-01-22,2028-02-16,2021-02-09,"Wind Onshore","Completed","Connection",TRUE,44409600,73.4285714285714,FALSE,1659,237,TRUE,33696000,55.7142857142857,4
"625","Awaiting Construction",0.25,8868,100915200,NA,NA,2021-02-19,2024-05-02,2026-06-14,2026-12-30,2021-02-19,"Wind Onshore","Completed","Connection",TRUE,100915200,166.857142857143,TRUE,773,110.428571428571,TRUE,17193600,28.4285714285714,4
"626","Awaiting Construction",0.25,8869,26179200,NA,NA,2021-02-17,2021-12-17,2024-03-21,2024-06-30,2021-02-17,"Wind Onshore","Completed","Connection",TRUE,26179200,43.2857142857143,FALSE,825,117.857142857143,TRUE,8726400,14.4285714285714,4
"627","Awaiting Construction",NA,8872,106531200,NA,NA,2021-02-09,2024-06-26,2026-09-22,2026-11-22,2021-02-09,"Wind Onshore","Completed","Connection",TRUE,106531200,176.142857142857,TRUE,818,116.857142857143,TRUE,5270400,8.71428571428572,4
